CID,SMILES,Hf /kJmol-1,Hf_spread /kJmol-1,density / gcm-3,det_velocity / kms-1,det_pressure / Gpa
C6069,C(#C)C(=N)c1ncncn1,,,,,
C6070,N1CNCC(C2(C=CC)CC(CCC)NN2)C1,,,,,
C6071,Cc1ccc(O)cc1,,,,,
C6072,CCC1CN(c2cc(O)ccc2)N(C(=O)C)CC1,,,,,
C6073,C1CN(C2CCCCC2O)C(O)N1C1NNNNC1,,,,,
C6074,N1(N2CCC(C3(C4CNNCN4)NNCNN3)N2)NNCCC1c1c(O)cccc1,,,,,
C6075,C(#C)c1ncccc1,,,,,
C6076,C1CNN(C2CN(c3cccc4c3cccc4)NCN2)N1,,,,,
C6077,C(C(C)CC=C)C1N(N)CCNC1,,,,,
C6078,N1CNC(N[N+](=O)[O-])N(C2C(n3cncn3)CCCC2C)C1NN,,,,,
C6079,C1CCC2CCCCC2(C(=O)c2nc[nH]n2)C1,,,,,
C6080,C1(C2CCC3CCCCC3C2)CNCC(c2ncn[nH]2)N1,,,,,
C6081,N1N(C#C)CCCC1C1CNCN1,,,,,
C6082,CC1(N=O)CCCC(C2NCCNN2)C1CC#C,,,,,
C6084,C1CNCC(OO)N1,,,,,
C6085,C(C#C)(C1(N[N+](=O)[O-])NCCNC1C1NCNCN1)[N+](=O)[O-],,,,,
C6086,N1N(C#N)NNC(c2nncnc2)C1OC(=O)NCCC,,,,,
C6087,C1C(C2C(C(=O)N)NNN2)NN(c2cnnnc2)C1,,,,,
C6088,C#CC1(C=CC)NCCCC1,,,,,
C6089,C1C(N=N)N(C2C(O[N+](=O)[O-])CC(O)CC2)N(C(=O)O)N1,,,,,
C6090,N1(c2nncnc2)CNNCN1,,,,,
C6091,CC=CC1CC(OC2C(c3cnc[nH]3)NNNC2)CCC1,,,,,
C6092,N1CNC(NN)NN1N1CN(C2CCC(C)CC2)NN1CC,,,,,
C6093,C1N(c2ccccc2C)NNN1,,,,,
C6094,C1CNN(C2CNCN2)N1c1ccc(C)cc1,,,,,
C6095,CCC1(c2cccc3c2cccc3)CCCCC1O,,,,,
C6096,C(C=C)C1CC(C2(CC)NNCNN2)CCC1,,,,,
C6097,CC1CC(C2NNC(C(=O)N)NN2)CCC1,,,,,
C6098,N1(C=C(C)CCC)NCC(C#N)(c2ccccc2C)CC1,,,,,
C6099,C1(N=NOCC)(c2cccc(C)c2)CCCCC1(O)OO,,,,,
C6100,C(C)C1CNNCC1c1nc[nH]n1,,,,,
C6101,CC(CC(C)C(=O)[N+](=O)[O-])N1CCNC1NN,,,,,
C6102,N1CCN(C)CN1,,,,,
C6103,C1(C)C(C2NNCNC2)CC(n2cnnn2)CC1,,,,,
C6104,C1(c2nnccc2)NNNN1,,,,,
C6105,N1NNC(C=N)C(C2CCN(OC(=O)N)N2)C1N=NO,,,,,
C6106,C1CN(C=N)NC1,,,,,
C6109,C(C1CCCCC1C1CCC2CCCCC2(c2nc[nH]n2)C1)C(=O)O,,,,,
C6110,C1C(N=[N+]=[N-])NC(C(=O)[N+](=O)[O-])(N2C(C=CC)CNC2)CN1,,,,,
C6111,C1CN(OO)CCN1,,,,,
C6112,C1(N[N+](=O)[O-])CCC2(C3CNNN3)CCC(n3cccn3)CC2C1,,,,,
C6113,C1(C(=O)O)NC(C#C)(c2cnncn2)NN1,,,,,
C6114,C1C(N2C(C)CNN2)CCCC1,,,,,
C6115,C1C(N2CNCN2)N(c2ccc(C)cc2)CCN1,,,,,
C6116,C1(c2nnncc2)CCC2CCCCC2C1,,,,,
C6117,C1C(C2CNNNC2)(C2NNNCC2)NC(C=CC)CN1,,,,,
C6118,N1(C2(N)CCNCC2)C([N+](=O)[O-])NCCC1,,,,,
C6119,CN1CC(C2(O)CCC(C)CC2)NN1,,,,,
C6120,N1(C#N)NNC(N2CNNN2)C(C#N)C1,,,,,
C6121,C1CCC(N=O)C(C)(N=O)C1,,,,,
C6122,N1NCCC(C2C(O)CCCC2)(c2ccn[nH]2)C1,,,,,
C6123,N1N(C)NC(c2cnc[nH]2)CC1,,,,,
C6124,C1CN(N2CN(C3CCN(c4ccc5ccccc5c4)N3)CN2)NN1,,,,,
C6126,C=CC1CCC(N=NO)(c2cnncc2)C(C)C1,,,,,
C6127,C(C(CC#CC1NCNCN1)c1cnccc1)NC(=N)N,,,,,
C6128,C1(c2nncnn2)NNNN1,,,,,
C6129,N1N(N)NCCC1(C(C1CCCCC1)OC(=O)N)C1NNCNC1,,,,,
C6130,C#CNC(=N)N(C=CC)N1CN(c2cccc(C)c2)NN1,,,,,
C6131,N1C(N)NCC(C#N)C1,,,,,
C6132,C1CNC(c2cnnnc2)CN1,,,,,
C6134,C1(CC)C(OO)CCC(C2N(C3CNNN3)CCN2)C1,,,,,
C6135,N1C(O)N(O[N+](=O)[O-])CNN1,,,,,
C6136,N1NNN(C2CCC(N=O)C3C2CCCC3)C(n2ccnn2)C1,,,,,
C6137,CC#CC1NNCCC1(C1CCC(C2CNCN2)CC1C)NN,,,,,
C6138,C(CCc1nnncn1)N,,,,,
C6139,N1CN(C2NNNCN2)CN(C2(c3c[nH]cn3)CNNNC2)C1,,,,,
C6140,CN1CN(c2cnc[nH]2)NN1,,,,,
C6141,C(C)(CC1(N)CCCCC1)C1C(c2ncccc2)NNCC1,,,,,
C6142,C(C=C)N=N,,,,,
C6143,C1CNNC1c1cnncn1,,,,,
C6144,C(C#CN1CCNN1C)CC=C,,,,,
C6145,C1CCC(c2ccc3ccccc3c2)CC1O,,,,,
C6146,C1(C)NN(c2cc[nH]n2)NN1,,,,,
C6147,N1CCC(C2C(O)CC(C#C)CC2)CC1,,,,,
C6148,N1N(c2ccn[nH]2)NNCC1,,,,,
C6149,C1NN(c2nnccc2)NN1,,,,,
C6150,C1C(C2NNN(c3cnncn3)NC2)N(C2(C3NNCCC3)CNNC2)NN1,,,,,
C6151,C(C#C)C1CC(O)(O)CC(C2CCNN2)C1,,,,,
C6152,N1NN(C)CC(C2NCCN2)C1,,,,,
C6153,C(C1C(C2NNN(OO)CC2)CCCC1)C(=O)O,,,,,
C6154,C1C(OO)CCCC1,,,,,
C6156,N1CC(c2ccc(O)cc2)CCC1,,,,,
C6157,N1(C2CC(O)(c3ncn[nH]3)CCC2)CNC(N)C(C2NCNN2)C1,,,,,
C6158,C(C#CC#N)OC(=O)N,,,,,
C6159,N1CC(C2CNNC2)CCC1c1c[nH]cn1,,,,,
C6160,C1NC(C(=O)O)NN1C=CC,,,,,
C6161,C1(C2(CC=C)CCNCC2)(CC=C)CNNC1,,,,,
C6162,N1CNC(C2CCC3CC(c4cnncn4)CC(N=N)C3C2)CC1,,,,,
C6163,C1(C2NN(C(=O)N)NN2)NCN(NC(=N)N)N1,,,,,
C6164,C(C=CC1NNCCC1)C(C#C)c1nnncn1,,,,,
C6165,C1N(CC#C)N(C(=O)[N+](=O)[O-])NN1,,,,,
C6166,C1CCC2C(c3ccc(C)cc3)CC(C#CC)CC2C1,,,,,
C6167,C1(CC=C)NNNN1,,,,,
C6168,C(C1(c2cnn[nH]2)C(C2CCCCC2O)CCCC1NN)C1CC(O)CCC1,,,,,
C6169,C(C)C1N([N+](=O)[O-])CCNC1,,,,,
C6170,C1C(c2ccc(C)cc2)NN(N)C1,,,,,
C6171,N1NCC(O)CC1,,,,,
C6172,C#CN(C1NNN(O)NC1)CCC,,,,,
C6173,Cc1c[nH]cn1,,,,,
C6174,C1NC(C)NN1,,,,,
C6175,C(C#C)C1(NC(=N)N)NNNNC1[N+](=O)[O-],,,,,
C6176,N1CN(C2(CC=C)NNCNN2)NC(C2(CC=C)NCCN2)N1,,,,,
C6177,C1N(C2CCC3CCC(C=CC)CC3C2)C(OC(=O)N)NN1C1CCCCC1,,,,,
C6178,N1CN(C(CC)c2nnn[nH]2)C(C2NNCNN2)(CC2CCCCC2)NN1,,,,,
C6179,C(=C)c1ccc2ccccc2c1,,,,,
C6180,C#Cc1cnncn1,,,,,
C6181,C(C=C)(N=N)CC,,,,,
C6182,C1(c2ncccc2)CNCCN1,,,,,
C6183,N1CCC(C2N(c3ccccc3O)NNNC2)CC1,,,,,
C6184,C1CN(C(=O)O)CN1C1NCCNC1O,,,,,
C6185,C1CNCC(C2NN(c3nnccc3)NNC2)N1,,,,,
C6186,N1CNCN(CC=C)C1,,,,,
C6187,N1NNNC(c2cnncc2)C1,,,,,
C6188,C1(C)CN(C2CCCCC2)CN1C(CC)n1cccn1,,,,,
C6189,N1NC(C2CCCC3C2C(N=NO)CCC3)CCC1C#CCC,,,,,
C6190,C(C(C(=O)N=[N+]=[N-])C1CNCN1)c1nncnn1,,,,,
C6191,N1CN(O[N+](=O)[O-])CNN1c1nncnn1,,,,,
C6193,C1(C(=O)N)(c2nccnc2)CNN(N)N1,,,,,
C6194,C1NN(c2nc[nH]n2)NN1,,,,,
C6195,C(CCCC#C)CC1CC(N)CCC1,,,,,
C6196,N1(n2cncn2)NCCCC1,,,,,
C6197,C1C(N2CNCN2)NNC1C1NN(O)N(c2c[nH]nc2)NC1,,,,,
C6198,C1C(C2CCNN2)CC2CCCC(C3NNNCC3)C2(c2nc[nH]n2)C1,,,,,
C6199,N1NNC(C(=O)C=N)CC1N(N)c1cccc(C)c1,,,,,
C6200,C1CNCN1c1ncc[nH]1,,,,,
C6201,CC(=C)C1(C2(C3CCCC4C3CCCC4)NNNNC2)CN(c2cnc[nH]2)CN1,,,,,
C6202,N1NNC(OC(=O)O)(C2NCC(c3nnncc3)N2)CC1,,,,,
C6203,C1C(NN)NNN1,,,,,
C6204,N1C(C2CCC(C#N)C3([N+](=O)[O-])C2CCCC3)CCC(C2CNCN2)C1,,,,,
C6205,N1CN(C=N)C(C2CNNC2)C(NN)(c2nnncc2)C1,,,,,
C6206,C1(c2ncncn2)CCCC(CC)C1,,,,,
C6207,N1(C2NNCNC2)CCCC(N2CC(C=O)NC2)C1,,,,,
C6208,CC1(NN)C(N)CCC(C2CNNC2C=CC)C1,,,,,
C6209,C(C#CC1NNN(N=N)N1)C,,,,,
C6210,N1CNCCC1C1CCCCC1,,,,,
C6211,C1(CC(C)C2CNNN2)CC(c2cnncn2)CCC1,,,,,
C6212,C1NCNN1c1nccnn1,,,,,
C6213,C(#C)N=NC,,,,,
C6214,CC#Cc1cccc2c1cccc2,,,,,
C6215,N1NC(C2CCNC(C3(c4cnncn4)NNCCC3)C2)C(NN)CC1,,,,,
C6216,C1(c2nncnc2)CNNC1,,,,,
C6217,N1(N2CN(N=N)NN2)N(C2NN(N[N+](=O)[O-])CCC2)NCCC1,,,,,
C6218,C1CCC(N=[N+]=[N-])CC1N1CCN(N=[N+]=[N-])C1,,,,,
C6219,C1CCC2CCC(NC(=N)N)CC2C1,,,,,
C6220,N1(C2NNNN2)CCN(C2NCCN(C3(c4cnnnc4)CCNCC3)C2)CN1,,,,,
C6221,C1CNNN1c1cccc2c1cccc2,,,,,
C6222,C1CCC(CC2CCC(C3NCNN3)CC2)C(C2NNN(c3ncn[nH]3)CC2)C1,,,,,
C6223,N1NCCCC1C,,,,,
C6224,N1(C2(n3cnnn3)CCNCC2)CCCCC1OO,,,,,
C6225,C1NNN(N)N1c1c[nH]nc1,,,,,
C6226,C#Cc1ncc[nH]1,,,,,
C6228,C1NN(C)NN1,,,,,
C6229,C(#Cc1c[nH]nc1)N([N+](=O)[O-])N=O,,,,,
C6230,N1CNNC(C)N1,,,,,
C6231,C(C)N([N+](=O)[O-])c1ccc2ccccc2c1,,,,,
C6232,N1C(C2CCCCC2(O)C2CNNNC2)NC(n2ccnn2)CC1,,,,,
C6233,N1N(C)CCCC1,,,,,
C6234,C1CNNN1C(C#C)C1C(c2nnn[nH]2)CCCC1C,,,,,
C6235,C1CC(C2CCCC(OC(=O)N)C2)CCC1OC=C,,,,,
C6236,C(C#COO)(C1NN(c2nnnnc2)CNC1)O,,,,,
C6237,C1NN(C2(c3ccccc3O)CCNN2)NN1,,,,,
C6239,Cc1ncn[nH]1,,,,,
C6240,N1CN(c2cnncc2)NCN1,,,,,
C6241,N1N(CC#C)N(C)NCC1c1ccc2c(c1)cccc2,,,,,
C6242,N1CC(C2CCCCC2C)NC(N=NO)N1,,,,,
C6243,C1CNCN1c1ccn[nH]1,,,,,
C6244,C(CC)(C1CC(CC=C)NN1)n1ccnn1,,,,,
C6245,N1CN(N2CCCN2C=C)C(NC(=N)N)C(NN)C1,,,,,
C6246,C1CN(C2NCCN(CC3CCCCC3(C)c3nncnn3)N2)NN1,,,,,
C6247,C(#C)C1(n2cncn2)CNNN1,,,,,
C6248,N1CNC(N2CNCN2)CC1c1nnccc1,,,,,
C6249,C1C(C(=O)O)NNN1N=[N+]=[N-],,,,,
C6250,C1CNN(n2cccn2)C1,,,,,
C6251,C(=C)C(=Nc1ccncc1)OC(=O)N,,,,,
C6252,C(C)C1(C2CC(O)C(c3nnncn3)CC2)NNNN1,,,,,
C6253,N1C(OC(=O)N)C(C=C)NCN1,,,,,
C6254,C(C#C)c1nnn[nH]1,,,,,
C6255,C1(N)CCC(C#CC)C(O[N+](=O)[O-])C1,,,,,
C6256,N1(N=N)CNC(c2ncc[nH]2)CC1,,,,,
C6257,C1C(C#CCc2ncc[nH]2)C(CC)CCC1,,,,,
C6258,C#Cc1nncnn1,,,,,
C6259,C1CCCCC1N1C(C2CCCC3(C4NCCN4)C2(N=O)CCCC3)NCN1,,,,,
C6260,N1NCCC(N=N)C1,,,,,
C6261,C1C(C2(C#C)NNCCC2)N(C2CC(C3CNNC3)CCC2O)NC1,,,,,
C6262,C(#CC(=O)O)C1C(C)CNN1,,,,,
C6263,C1N(NC(=N)N)C(N=[N+]=[N-])NN1,,,,,
C6265,N1CN(c2cccc3c2cccc3)CCC1,,,,,
C6266,C1NC(C2CCCC3C2CCCC3)NN1O,,,,,
C6267,C1CN(C2C(C3NCCCC3)NNN2)C(c2cnnnc2)N1,,,,,
C6268,N1NNNC(C(=O)O)C1,,,,,
C6269,C1C(C(=CCOC(=O)N)OO)CCCC1O,,,,,
C6270,C(C)C1(N)CNNNC1,,,,,
C6271,N1CN(N=N)CNN1c1c[nH]nn1,,,,,
C6272,N1(N=[N+]=[N-])C(NC(=N)N)NNC(C(=O)N)N1,,,,,
C6274,C1CCCC(C2N(N[N+](=O)[O-])NNC(C3CCNN3N)C2)C1,,,,,
C6275,CN(N)C,,,,,
C6276,N1CNC(c2ncncn2)CC1,,,,,
C6277,CC=COC(=O)N,,,,,
C6278,N1NN(C2CCC(C)C(N=NO)C2)CCC1,,,,,
C6279,N1CCCC(c2nnccc2)C1C=CC,,,,,
C6280,C1CCC(C2CCNN2C2NC(c3nccnn3)NCN2)CC1,,,,,
C6281,N1NN(c2nccnn2)NCC1,,,,,
C6282,C1(C2C(O)CCCC2)CNCN1C1CNN(C(=O)C)NC1C1NCCNC1,,,,,
C6283,N1CNC(C2CNNN2)(CCC)CC1,,,,,
C6284,N1NCC(C#CC)CC1c1cccc2c1cccc2,,,,,
C6285,Cn1cnnn1,,,,,
C6286,N1NC(C2NCN(c3ncc[nH]3)CN2)CCC1,,,,,
C6287,N1C(C2CCC3C(C2)CCC(c2cccc4c2cccc4)C3)(C(=O)[N+](=O)[O-])NNC(C(=O)O)N1,,,,,
C6288,C1(CCC)CNCN1,,,,,
C6289,N1C(NC(=N)N)(C2CC(C3CN(OO)CN3)CCC2C)CNCN1,,,,,
C6290,N1(c2cnncn2)CNCNC1,,,,,
C6291,C1N(C)NNN1,,,,,
C6292,N1CN(C#CC)CN(ON)N1,,,,,
C6294,N1C(OO)NNCN1,,,,,
C6295,C1(C2NCCN2)CNCC(C2(N3C(n4ccnn4)CNC3)NCCN2)N1,,,,,
C6296,N1C(C2CN(NN)CN2)NNCN1C1CCC(C)C(C2NNCCC2)C1,,,,,
C6297,N1CCN(C=CC)CN1,,,,,
C6298,C1C(c2ccc3c(c2)cccc3)NC(CC(=O)C)CN1,,,,,
C6299,N1(N2CNCN2)CNCN(c2nncnn2)C1,,,,,
C6300,C1NN(C2(c3cnc[nH]3)NNCNN2)NN1N1CNCN1,,,,,
C6301,C1CNC(C2NNN(c3nnncc3)CN2)N1,,,,,
C6302,N1(c2cnnnc2)CNCCC1,,,,,
C6303,N1NNC(C(=O)O)C(C2(CC=C)CC(c3ccn[nH]3)C(O)CC2)C1,,,,,
C6304,N1CNC(c2ccccc2C)NN1C1CCNN1,,,,,
C6305,N1CNN(C2CC(C3(C4N(c5cccc6c5cccc6)CCCC4)C(O)CCCC3)NN2)CN1,,,,,
C6306,C1C([N+](=O)[O-])N(Oc2c[nH]nn2)NN1,,,,,
C6307,CC1CC(O)CC(C2CNCCC2N2CCNC2)(C#N)C1,,,,,
C6308,N1(N2CNNN2C2CNNCC2)CNCC(c2c[nH]nc2)C1OO,,,,,
C6309,C1N(CC=C)CN(N[N+](=O)[O-])N1,,,,,
C6310,C1([N+](=O)[O-])C(C2NNNN2)NCN1,,,,,
C6311,N1CN(O[N+](=O)[O-])C(c2nnn[nH]2)N(C#N)N1,,,,,
C6312,C(C=C)C1(C2CC(c3ccc(O)cc3)C3C(C2)CCCC3)NCNCN1,,,,,
C6315,N1C(C(=O)OC(=O)C)NCNC1(C(=O)C)c1nc[nH]n1,,,,,
C6316,N1N(C2(C=O)NNNN2)NCC(N(N)N2CCNN2)C1,,,,,
C6317,C1(OO)CCCCC1C#CC,,,,,
C6318,C1C(C)C(C2CCC(C3NCCCC3)C(C)C2)CCC1C,,,,,
C6319,N1NNN(C2(OC(=O)N)NNN(N=O)N2)CC1,,,,,
C6320,C1CNN(c2nc[nH]n2)C1,,,,,
C6321,C(#C)c1ccn[nH]1,,,,,
C6322,CC1CCC2(C3CNNCC3)CCC(C3CCCC4(c5ccc(C)cc5)C3CCCC4)CC2C1,,,,,
C6323,CC1C(C2NNC(c3nncnn3)NC2)CCC(OO)C1C,,,,,
C6324,N1(C2NN(C=CC)N(C=C)CN2)CCC([N+](=O)[O-])CC1,,,,,
C6325,N1C(C2CNCCC2)(c2nncnc2)CCCC1,,,,,
C6326,N1NNCC(C=C)C1C#CC,,,,,
C6327,C1NCNN1C1N(C=C)CCN1,,,,,
C6328,CC#Cc1ccccc1O,,,,,
C6329,C1C(c2cnncc2)CCCC1(O)N=N,,,,,
C6330,C=Cc1c[nH]cn1,,,,,
C6332,N1NNN(C2N(C)C(C3CNCCC3n3cnnn3)CNN2)CC1,,,,,
C6333,N1CNCNC1C(=O)O,,,,,
C6334,N1CNCN(C2NCCN(c3cnccc3)N2)N1,,,,,
C6335,C1C(C2CC(O)(OC(=O)N)CCC2)CCC(OOC2NNNN2)C1,,,,,
C6336,C1CC(C2NNNNC2)CC(c2nncnn2)C1O,,,,,
C6337,C(=C)C1NCNC(c2ccncc2)N1,,,,,
C6338,C(C)n1cnnn1,,,,,
C6339,C(Nc1c[nH]nc1)C(=O)[N+](=O)[O-],,,,,
C6340,N1C(C2NN(C3CNNNC3)NCN2N)NCCC1,,,,,
C6341,C1CNN(C=N)C1,,,,,
C6342,C1CNN(C2NCC(C#N)N2)N1,,,,,
C6343,N1(CC#C)CN(CC#C)N(C2NCCCC2)CN1N1CCCN1,,,,,
C6344,N1NN(C2CCCC(C3C(O[N+](=O)[O-])CC4CCCCC4C3)C2)NCC1,,,,,
C6345,N1(CCC)NN(O)CCC1,,,,,
C6346,N1NNC(C#C)(C2CNN(c3cc(O)ccc3)NC2)CC1,,,,,
C6347,C1C(C2CCC3CCC(C(=O)O)CC3C2)CCC(C2CCC3C(C2)CCCC3)C1OC1NCCNN1,,,,,
C6348,N1CCCC(C2CNN(N3CCNN3c3ccncc3)CC2)C1NN,,,,,
C6349,N1NN(C2CCC3C(C2)CCCC3)N(O)CC1,,,,,
C6350,N1NCC(c2ccccc2O)CC1,,,,,
C6351,N1(C2CCNCC2)NNC(n2ccnc2)CC1,,,,,
C6352,C1CN(c2nnncc2)NC1,,,,,
C6354,C1(C2(c3cc(O)ccc3)CCNN2)CNCN1,,,,,
C6356,N1(C2NNNCC2)CNCC(NN)C1CN,,,,,
C6357,C(#Cc1cnncc1)C1NNNC(N)C1,,,,,
C6358,CC1C(C)CCCC1C1NN(c2nncnn2)NN1,,,,,
C6359,C(C#C)n1cncn1,,,,,
C6360,CC1(N=N)CCCCC1,,,,,
C6361,C1CC(CC#C)CCC1O,,,,,
C6362,N1(NC(=N)N)NCC(C2NCC(C3C(O)CCCC3)CC2)C(C2CNNCN2)C1,,,,,
C6363,C1(c2ncn[nH]2)CN(C2CCNN2)CN1,,,,,
C6364,C1(C2NNCNN2)(C)CCCCC1,,,,,
C6365,C(C#C)(C1(NC(=N)N)CNNC1)(C1CC(O)CCC1)N,,,,,
C6366,C(CCc1ccn[nH]1)N[N+](=O)[O-],,,,,
C6367,C(C(=C)C#C)C1CC(c2cnnnc2)C(O)CC1C1NCCCC1,,,,,
C6368,N1NCCCC1C(=O)[N+](=O)[O-],,,,,
C6369,C(=CC#CC)NN,,,,,
C6370,CC#CN[N+](=O)[O-],,,,,
C6371,N1(NN)CCC(C)C(N2CCNN2)C1,,,,,
C6372,C1C(C(=O)O)C(C#C)C(C2CCCCC2Oc2ncccc2)CC1,,,,,
C6373,N1(C2CNNN2)C(c2nc[nH]n2)NNCN1,,,,,
C6375,C(#CN=[N+]=[N-])C1(N2CN(CC#C)NN2)NCNCN1,,,,,
C6376,C1(O[N+](=O)[O-])(C2NCCCC2c2ccc3ccccc3c2)CCCC(C2CNCN2)C1,,,,,
C6377,N1C(C2CCCC3C2CC(c2cnccc2)CC3)NCNC1,,,,,
C6378,C1(C2NNNCN2)CCC2CCCC(C3NNN(n4cncn4)NC3)C2C1,,,,,
C6379,N1(C2CCCC(C)C2)CNC(c2cnccc2)CC1C1NCNN1,,,,,
C6381,N1CN(O)C(C(=O)O)C(N)C1,,,,,
C6382,C1C(c2ccncc2)N(C(=O)O)N(CC#C)N1,,,,,
C6383,C1(c2cnccc2)CCCC(N)(CC#C)C1O,,,,,
C6384,N1NNC(C#C)CC1O,,,,,
C6385,C(CCOC1CNCN1)(OO)c1cc(O)ccc1,,,,,
C6386,N1(CCC)CCCCC1,,,,,
C6387,N1(C#CC)CCCCC1,,,,,
C6388,C1(CC#C)CCC(C2(c3ncn[nH]3)C(O)CCCC2)C(C(=O)N)C1,,,,,
C6389,C1NN(C2(c3ccc(O)cc3)NCC(C3NNCNN3)NN2)NN1C1CCC2CCCCC2C1,,,,,
C6390,N1(C2(C3CCCCC3)CCC(c3nc[nH]n3)CC2C)NNC(C2CCNN2)CC1,,,,,
C6391,C1NC([N+](=O)[O-])NN1C,,,,,
C6392,C1CC(N)C(N=N)CC1OC(=O)OC(=O)N,,,,,
C6394,N1NN(C2(C3NC(c4nnncn4)NN3)CCNN2C2NNNNC2)NCC1,,,,,
C6395,Cc1cc[nH]n1,,,,,
C6396,N1CNC(CCC)C(NC(=N)N)C1,,,,,
C6398,C1C(C2CC(ONC(=N)N)CCC2)NN(c2ccn[nH]2)C1,,,,,
C6399,C1C(C2C(CC)NCCC2)(N)CC2CC(C3CNCN3)CCC2C1,,,,,
C6400,C1(n2ccnn2)CNCN1,,,,,
C6401,N1N(C2NNNN2)CCC(CC#C)C1,,,,,
C6402,N1([N+](=O)[O-])CN(N=N)CN(c2nncnc2)N1,,,,,
C6403,C1N(C2CN(c3nncnn3)NCN2)NNN1,,,,,
C6404,C1(C#CC)CCC(O[N+](=O)[O-])(C#CC)CC1O,,,,,
C6405,N1(c2cnnnc2)CNCN(C(=O)O)N1O,,,,,
C6406,C1N(NN)CN(C(=O)OC#CC)N1C1NNNNC1,,,,,
C6407,N1C(C2C(O)(CC=C)CCCC2)NCNC1,,,,,
C6408,C=C(Oc1nnncc1)NC(=N)N,,,,,
C6409,N1CCN(OO)C(C2CCCCC2O)N1N1C(N=O)CNC1,,,,,
C6410,C1(C2C(Oc3cc(O)ccc3)CCCC2)CCCCC1O,,,,,
C6411,N1(OO)CCCC(C2CCC3CCC(c4cnnnc4)CC3C2)C1,,,,,
C6412,N1CNNC(n2cncn2)N1,,,,,
C6413,N1(OC(=O)N)NCCCC1,,,,,
C6414,N1CCNCN1C1N(N=NO)C(c2cnccc2)CNC1,,,,,
C6415,C(#Cc1ccc(C)cc1)O[N+](=O)[O-],,,,,
C6416,N1N(c2nccnc2)N(C2CNNCN2)CCC1,,,,,
C6417,C1C(c2nccnc2)NNC1,,,,,
C6418,N1C(c2ccc3ccccc3c2)CNC(C(=O)CC2CCC(C)CC2)N1,,,,,
C6419,CC1C(C2N(c3ccc(O)cc3)CCNC2)CN(C2CCCCC2C)N1,,,,,
C6420,C1(C2(c3nncnn3)CNNC2)NCNN1,,,,,
C6421,C1(NC#N)CN(C(=O)C)C(C2NCNN2)CN1,,,,,
C6422,C1(C2CCC3C(C2)CCC(C2NN(c4ccccc4O)NNC2)C3)CN(CCC)CCN1,,,,,
C6423,N1(C2CCNN2CCC)CN(Cc2ccccc2)CCC1,,,,,
C6424,C1(C2CNNCC2)(C2CC(C#CC)NCC2)CCC(OO)CC1,,,,,
C6425,N1(c2ccccc2C)NNC(C2(N)CCNCC2)([N+](=O)[O-])CC1,,,,,
C6426,CC1(C2CNN(CCC)C2)CC(c2ccn[nH]2)CCC1N,,,,,
C6427,N1CN(C2C(O)(N[N+](=O)[O-])CCC(C#N)C2)CN(OO)N1,,,,,
C6428,N1CC(C=N)CCC1,,,,,
C6429,C1C(CC#C)CCC(C2(n3ccnc3)NNCNC2)C1,,,,,
C6430,C(#C)N([N+](=O)[O-])C#CC,,,,,
C6432,C1([N+](=O)[O-])NC(N[N+](=O)[O-])NN1,,,,,
C6433,C1N(N)CN(C2CC(N3CCCN3)CCC2O)N1C#C,,,,,
C6434,N1NNN(N=NC2NNNNC2NN)CC1C(=O)N,,,,,
C6435,C1(c2nncnc2)CC(C2CCC(C)C(C3NCNN3)C2)CCC1O,,,,,
C6436,N1(C2CN(N([N+](=O)[O-])CC#C)NNC2)NCCCC1,,,,,
C6437,N1C(N2CCNN2)CC(C2CCCCC2)CC1,,,,,
C6438,N1CN(n2ccnn2)NC(C2CCCCC2O)N1,,,,,
C6440,C1CCCC(C2C(N3CCN(C(=O)[N+](=O)[O-])N3)CC(C)CC2)(C=CC)C1O,,,,,
C6441,C1CC(C=CC)(c2nnnnc2)CC(C2CNCN2)C1O,,,,,
C6442,C1N(C(=O)C)N(C2CNNNC2)N(c2c[nH]cn2)N1,,,,,
C6443,C1(C)CC(C2C(O)CC(C(=O)O)CC2)CCC1O,,,,,
C6444,C1(c2ccncc2)CCCC(C2CCC(C)CC2)C1O,,,,,
C6445,CC1C(c2c[nH]nn2)CCCC1,,,,,
C6446,C1C(N2CCNN2)(C2CC(N=NO)CCC2O)C(N2CCNN2)CCC1,,,,,
C6447,N1CC(N=N)NCN1,,,,,
C6448,C1CC(CC=C)CCC1Oc1cccc2c1cccc2,,,,,
C6449,C1N(N2C(c3ncncn3)N(N=NO)CN2)NNN1,,,,,
C6450,N1NN(C2CCNN2)N(C)CC1,,,,,
C6451,N1C(C(=O)N)CCCC1c1ccc2c(c1)cccc2,,,,,
C6452,N1CNC(c2ccncc2)CC1,,,,,
C6453,N1(N2CNC(CC=C)N2)CCNCN1,,,,,
C6454,C(#C)OC(=O)N,,,,,
C6455,N1(N2C(c3ccc4ccccc4c3)CNN2)NCCCC1,,,,,
C6456,C(#C)C(=O)NN1CN(N=NOc2ccc(C)cc2)NN1,,,,,
C6457,N1CN(C2CNCC(c3ncn[nH]3)C2)C(C#C)CC1,,,,,
C6458,CC=CNN,,,,,
C6459,C(C#C)N1CNNN1c1nccnc1,,,,,
C6460,C1(C2CCCCC2C)(c2nnncn2)CNNN1,,,,,
C6462,N1CNC(C(C)c2ccccc2C)C(C2CNCN2)C1,,,,,
